tableID,datasetID,publisher,desc
9ba78339-22c9-4e15-913c-37535f01dddc,401bcbd4-c3d3-49e8-8071-0f18301d6f2a,Centers for Disease Control and Prevention,"Alcohol-Impaired Driving Fatalities 2005-2014; All persons killed in crashes involving a driver with BAC >= .08 g/dL. Occupant Fatalities 2005-2014; All occupants killed where body type = 1-79. Source: National Highway Traffic Safety Administration's (NHTSA) Fatality Analysis Reporting System (FARS), 2005-2013 Final Reports and 2014 Annual Report File"
1ac5e7c0-17c6-4db3-93d4-93cf1dd7ae53,8eb03279-eb27-4b1a-a41d-2402b6300e64,"National Oceanic and Atmospheric Administration, Department of Commerce","This archived Paleoclimatology Study is available from the NOAA National Centers for Environmental Information (NCEI), under the World Data Service (WDS) for Paleoclimatology. The associated NCEI study type is Lake. The data include parameters of climate reconstructions|lake levels|paleolimnology with a geographic location of Massachusetts, United States Of America. The time period coverage is from 16787 to 2 in calendar years before present (BP). See metadata information for parameter and study location details. Please cite this study when using the data."
fc058fda-949f-4174-8f5b-0c7ef5a7a8b1,4fb0e2d7-79aa-4146-944e-ea4d640e4161,National Institute of Standards and Technology," Hourly observations of CO2 and CH4 from tower-based sites in the NIST Northeast Corridor network (currently 23, but more may be added in future updates); CO observations from one site. Data files are comma delimited (CSV). Measurements of each species may be from two or more different heights above ground. Site locations, heights, and other information is in a separate ascii (CSV) file (NEC_sites.csv). Data is currently reported for the years 2015-2019, with planned annual updates. An ASCII Readme file (NEC_Readme_10052020) is also posted, along with an Updates_10052020.txt file that includes information on updates.  Current update: Nov 11, 2020.See also associated publication (Karion et al., Earth System Science Data, 2020): https://doi.org/10.5194/essd-12-699-2020"
b2abf5ee-c36c-4645-8e49-96e4cb07cba9,1fc9dd3f-7897-4c58-9dda-aae0a3655ab5,data.cdc.gov,"NNDSS - TABLE 1U. Leptospirosis to Listeriosis, Probable - 2021. In this Table, provisional cases* of notifiable diseases are displayed for United States, U.S. territories, and Non-U.S. residents.

Notice: Due to data processing issues at CDC, data for the following jurisdictions may be incomplete for week 7: Alaska, Arizona, California, Connecticut, Delaware, Florida, Hawaii, Louisiana, Maryland, Michigan, Missouri, North Dakota, New Hampshire, New York City, Oregon, Pennsylvania, and Rhode Island.

Note: 
This table contains provisional cases of national notifiable diseases from the National Notifiable Diseases Surveillance System (NNDSS). NNDSS data from the 50 states, New York City, the District of Columbia and the U.S. territories are collated and published weekly on the NNDSS Data and Statistics web page (https://wwwn.cdc.gov/nndss/data-and-statistics.html). Cases reported by state health departments to CDC for weekly publication are provisional because of the time needed to complete case follow-up. Therefore, numbers presented in later weeks may reflect changes made to these counts as additional information becomes available. The national surveillance case definitions used to define a case are available on the NNDSS web site at https://wwwn.cdc.gov/nndss/. Information about the weekly provisional data and guides to interpreting data are available at: https://wwwn.cdc.gov/nndss/infectious-tables.html. 

Footnotes:
U: Unavailable — The reporting jurisdiction was unable to send the data to CDC or CDC was unable to process the data.
-: No reported cases — The reporting jurisdiction did not submit any cases to CDC.
N: Not reportable — The disease or condition was not reportable by law, statute, or regulation in the reporting jurisdiction.
NN: Not nationally notifiable — This condition was not designated as being nationally notifiable.
NP: Nationally notifiable but not published.
NC: Not calculated — There is insufficient data available to support the calculation of this statistic.
Cum: Cumulative year-to-date counts.
 Max: Maximum — Maximum case count during the previous 52 weeks.
  * Case counts for reporting years 2020 and 2021 are provisional and subject to change. Cases are assigned to the reporting jurisdiction submitting the case to NNDSS, if the case's country of usual residence is the U.S., a U.S. territory, unknown, or null (i.e. country not reported); otherwise, the case is assigned to the 'Non-U.S. Residents' category. Country of usual residence is currently not reported by all jurisdictions or for all conditions. For further information on interpretation of these data, see https://wwwn.cdc.gov/nndss/document/Users_guide_WONDER_tables_cleared_final.pdf. 
†Previous 52 week maximum and cumulative YTD are determined from periods of time when the condition was reportable in the jurisdiction (i.e., may be less than 52 weeks of data or incomplete YTD data). 
§ Beginning in 2020, confirmed and probable cases are published separately. Prior years included confirmed cases only."
59ba3e75-0cf9-4d39-a85a-47178abadb71,76639e97-48c0-4727-8c55-0a71cf914bc2,Agricultural Research Service,"<p>Data from choice and no-choice tests associated with the paper cited below. Drought leading to water deficit stress is known to reduce performance of galling insects. The shoot tip-galling fly <em>Parafreutreta regalis</em> has been released for biological control of Cape-ivy (<em>Delairea odorata</em>) in California. Lack of moisture during the dry season causes wilting of Cape-ivy shoots, and subsequent reduced host quantity and quality could influence the fly’s ability to multiply and establish. We imposed water deficit stress on potted Cape-ivy plants, then measured the plant’s and insect’s response to water deficit compared to fully-watered plants. Water deficit stress was imposed during female oviposition (short-term), gall development (long-term), or full insect life cycle (long-term). Plants subjected to long-term water deficit showed declines in shoot growth, leaf area, and total biomass. In choice tests, 72% fewer galls were found on water deficit stressed plants, but there was no difference in the numbers of insects per gall. In no-choice tests, long-term water deficit reduced the number and size of galls by up to 51% and 39%, respectively, and puparia inside the galls were up to 35% smaller. Long-term water deficit also increased the time required for the insect to complete its life cycle (egg to adult) by about 10 days, and up to 80% fewer adults emerged, decreasing the fly’s rate of increase by up to five-fold. Our study shows that <em>P. regalis</em> will oviposit and develop successfully on water deficit-stressed plants, but declines in female preference, insect development and abundance could inhibit fly field establishment and/or population growth under climatic drought conditions.</p>
"
6f07bff2-46e9-4ff0-a1b2-e9bbe7a24ee9,691cf8b8-9739-425d-a5ac-22a6d6812451,data.ny.gov,"Solar Electric Programs Reported by NYSERDA; Beginning 2000 dataset includes the following data points for projects completed and in the pipeline (not yet installed) in the Incentive Program beginning December 2000: Project number, city, county, state, zip code, sector, program type, solicitation, electric utility, purchase type, date application received, date completed, project status, contractor, primary inverter manufacturer, total inverter quantity, primary inverter model number, primary PV module manufacturer, total PV module quantity, primary PV module model number, project cost, incentive amount, total nameplate capacity, expected annual kilowatt-hour production, remote net metering, affordable solar, community distributed generation project and Green Jobs-Green New York participant. Blank cells represent data that were not required or are not currently available.  Contractor data is provided for completed projects only, except for Community Distributed Generation projects. Pipeline projects are subject to change. The interactive map at https://www.nyserda.ny.gov/All-Programs/Programs/NY-Sun/Data-and-Trends provides information on solar photovoltaic (PV) installations supported by NYSERDA throughout New York State since 2000 by county, region, or statewide. Updated monthly, the graphs show the number of projects, expected production, total capacity, and annual trends.

The New York State Energy Research and Development Authority (NYSERDA) offers objective information and analysis, innovative programs, technical expertise, and support to help New Yorkers increase energy efficiency, save money, use renewable energy, and reduce reliance on fossil fuels. To learn more about NYSERDA’s programs, visit https://nyserda.ny.gov or follow us on Twitter, Facebook, YouTube, or Instagram."
4e205c47-bae5-465f-bee4-2e37d3d91aba,d35edd5c-5b72-459f-9b3d-dd5b90ebea24,data.ny.gov,"Data from the Current Population Survey (CPS) provide detailed labor market information and demographics. The CPS data are provided for NYS. Topics include Veterans (employment status and selected demographics only available for New York State), employment status and other labor force demographics."
9d1f74d6-307c-4f14-a1f1-53087a4848f3,d3b664a1-71b3-4057-9af2-c585404c080b,Loudoun GIS,"<div><a href='https://logis.loudoun.gov/Loudoun/metadata/drainfield.htm' target='_blank'>More Metadata</a><br /></div><span style='color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;'> The data set of water wells and pollution sources in the county that have been identified and assigned a unique SITE-ID number. Drain fields are independent, private sewage disposal systems denoted with PSSD. Cemeteries are included as a potential groundwater and soil pollution source. Within this data set, the majority of wells are individual potable water wells and the majority of pollution sources are individual sewage disposal (septic/drain field) systems. Other types of wells and pollution sources, like cemeteries, also exist in the data and are listed and explained in the data dictionary. Note that all identified pollution sources are not necessarily causing pollution but, rather, can be simply a potential source of pollution. Information for wells comes primarily from State Groundwater Well Completion (GW2) forms completed by well drilling contractors and varies in accuracy and completeness. Information for pollution sources comes primarily from the Health Department permitting and inspection process and/or date of discovery from field verification.</span>"
9b0c7e57-95df-4e21-a1c2-10311360be0f,c24b5ece-25c3-470d-9a90-b11eb92fdae9,data.cityofnewyork.us,"This report is prepared pursuant to Local Law 226 of 2019 regarding the demographics of school staff in New York City public schools.  The law specifies the reporting of demographics (gender and race or ethnicity) for schools staff in three categories:  teaching staff, leadership staff, and other professional and paraprofessional staff.  Consistent with the law, the data is further disaggregated to show length of experience in the school and length of experience in the title.  The data is shown for each school and aggregated for each community school district,  by borough, and citywide.  The following additional notes apply:"
25fd850c-3471-4013-ab3f-4fa9ac5830e5,bbbbf1b5-cf23-4884-b0ad-29940a818956,Office of Management and Enterprise Services,<p>This dataset presents resources that summarize agency workforce characteristics for classified and unclassified employees separately.</p>
c5e64079-2598-4da7-976b-7406d6fb17d6,bbc643b0-ca51-40cc-bb4c-7ea506e8978c,Social Security Administration,"This dataset provides field office claims pending counts by year at the national level beginning with federal fiscal year 2006 and onward. The count includes all claims pending (in process and not yet adjudicated) in the field offices. ""Claims"" include applications for Retirement and Survivor Insurance (RSI), RSI Dependent, Disability Insurance (DI), DI Dependent, Supplemental Security Income (SSI) Aged, and SSI Blind/Disabled."
ab8619e6-f12b-410d-aeb2-ee259526a508,ad9dd4ad-59f5-432e-ae87-1c9b84f76439,Chittenden County Regional Planning Commission,"<p><span style='font-size:11.5pt; font-family:&quot;Helvetica&quot;,sans-serif; color:#4C4C4C; background:white;'>The following Overlay Districts are included in
this data:</span></p>

<ul>
 <li><span style='font-size:11.5pt; font-family:&quot;Helvetica&quot;,sans-serif;'>Natural
     Resources Overlay</span></li>
 <li><span style='font-size:11.5pt; font-family:&quot;Helvetica&quot;,sans-serif;'>River
     Overlay</span></li>
 <li><span style='font-size:11.5pt; font-family:&quot;Helvetica&quot;,sans-serif;'>Wetland
     Overlay</span></li>
 <li><span style='font-size:11.5pt; font-family:&quot;Helvetica&quot;,sans-serif;'>Wellhead
     Protection Overlay</span></li>
</ul>

<p style='background:white;'><span style='font-size:11.5pt; font-family:&quot;Helvetica&quot;,sans-serif; color:#4C4C4C;'>Details about these overlay
districts can be found in the <span style='background:white;'><a href='https://s3-us-west-1.amazonaws.com/ehq-production-us-california/a3a2135bc7b2908f003b9e4665d00b8e260df9ea/documents/attachments/000/004/849/original/P_Z_REGS_5-15-19.pdf?1557940313' target='_blank'>Jericho Land Use Regulations</a>.</span></span></p> <p><span style='font-size:13.0pt; color:#4C4C4C;'>Zoning Districts found under separate file.</span></p>"
96efd0e7-fb57-48e6-b77f-52da1ce9f5f0,952bcb66-02b7-4bba-86e0-15ee53a6d6ef,City of Seattle GIS Program,"To display the location and attribute information about crash cushions in the City of Seattle for cartographic, analysis, and tracking purposes in the GIS.  A crash cushion is a disposable device used to increase safety for motor vehicle operators and passengers who collide with safety barriers at gore points. Crash cushions improve safety and also help protect the transportation infrastructure.<div><br /></div>| Attribute Information: <a href='https://www.seattle.gov/Documents/Departments/SDOT/GIS/Crash_Cushions_OD.pdf' rel='nofollow ugc' target='_blank'>https://www.seattle.gov/Documents/Departments/SDOT/GIS/Crash_Cushions_OD.pdf</a> <br /><br />| Data Confidence: Medium  <br />| Data Confidence Source: <a href='https://www.seattle.gov/Documents/Departments/SDOT/About/SDOT2015SCReportFinal12-7-2015.pdf' rel='nofollow ugc' target='_blank'>2015 SDOT Asset Management, Status and Condition Report</a> <br /><br />| Update Cycle: Weekly <br />| Contact Email: <a href='mailto:DOT_IT_GIS@seattle.gov' rel='nofollow ugc' target='_blank'>DOT_IT_GIS@seattle.gov</a>"
6ec9290b-455b-4591-9aee-ca8882079b1b,299705a7-e9ce-48f4-989f-70cf2743bd03,California Ocean Protection Council,"We completed four distinct projects to collect baseline data at varying spatial and temporal scales. First, we used data from aerial photographic surveys conducted from 1989-2014 to investigate region-wide trends in the populations of Common Murres and Brandt’s Cormorants. We used 173 observations of Common Murre colony abundance at 14 colonies and 123 observations of Brandt’s Cormorant nest abundance at 10 colonies over the 26-year study period. Additionally, aerial photographic surveys conducted in 2014 were used to document location and abundance of Common Murre, Brandt’s Cormorant, and Double-crested Cormorant across the NCSR.

Second, at a more localized scale, we monitored Common Murre reproduction, foraging effort, and diet in 2014 at Castle Rock National Wildlife Refuge using a robotic, remotely-controlled video recording system. Although this is only one of the seabird colonies in the NCSR, it the largest and served to inform our understanding of the mechanisms of population change across the region. Common Murre are very visible and thus ideal for monitoring fine scale patterns in reproduction and changing diet. We measured date of nest initiation, hatching success, fledging success, overall reproductive success, time allocation, provisioning rate, and diet composition via the video. Information gained from these surveys were combined with comparable data from 2007-2013 at Castle Rock to assess baseline condition and variability of these metrics over an 8-year period.

Third, in 2014-2015 we conducted ground-based surveys of coastally breeding seabirds inside and outside of six MPAs to establish a framework for continued MPA monitoring. For this, we conducted intensive monitoring of six species likely to benefit from MPA establishment: Pigeon Guillemot, Brandt’s Cormorant, Pelagic Cormorant, Double-crested Cormorant, Western Gull, and Black Oystercatcher. We collected data on breeding population size, breeding productivity, foraging rates and rates of human-caused disturbance inside and outside of each MPA. We monitored productivity by following individual nests visible from land and calculated annual breeding productivity as number of fledglings produced per breeding pair. We monitored foraging from land-based observation points, recording all birds foraging within a 1 km radius of an observation point. We calculated foraging rates as number of birds foraging per hour of observation. We recorded all human-caused disturbances observed during any land-based survey and calculated disturbance rates as number of disturbances per hour of observation."
109b1009-4592-4bfc-a77f-14de2c2e8186,0b84e6ad-7555-4cbd-9daa-9b9f9748da8a,data.wa.gov,"Small Area Estimate Program (SAEP) April 1 population estimates for school districts, 2000-present."
3a579034-c5f6-4e7e-8937-c96cc035b23e,be317063-4f8f-4a4b-bee9-1ff9c20a2660,City of Tempe,"<div><div><font size='4'>Content provided in this feature is presented as points. These points help visualize the locations of Tempe's diverse collection of permanent and temporary public art. Tempe Public Art promotes artistic expression, bringing people together to strengthen Tempe's sense of community and place</font>. </div></div><div><br /></div><div><a href='https://gis.tempe.gov/design/data-dictionary/public-art/' rel='nofollow ugc' target='_blank'>Data Dictionary</a><br /></div>"
018ca77c-5a66-4b25-89ba-f51701b263d3,2c9bd857-80c0-4cc5-81cc-19a6cb3a8311,California Ocean Protection Council,"RCCA volunteer citizen scientists conducted 18 visual scuba transects at each monitoring site to survey densities and sizes of ecologically and economically important fish, invertebrate and algal species and to characterize the physical habitats. Transects were 30-meters long and 2-meters wide swaths above the rocky reef substrate. Divers counted and sized key species of fish (35 species), counted invertebrates (33 species) and algae (9 species), and estimated the percent cover of substrate types and vertical relief of the seafloor. Over the baseline monitoring of 2014-2015, RCCA conducted 18 surveys at eight monitoring sites in the NCSR. Three of these sites have been surveyed since 2007. The data from these surveys were analyzed at multiple scales to provide baseline characterization of the kelp forest ecosystems at the time of MPA implementation. We characterized the biological community at the RCCA monitoring sites by summarizing the physical and biological characteristics of each of the sites. These summaries will serve as a reference point in the future as long-term monitoring continues."
326faad6-8cc9-4b55-af8b-1abdebe1465c,bb055b56-7489-415b-9e6e-ba041b52de79,California Ocean Protection Council,"The primary goal of this project was to inform long-term marine protected area (MPA) monitoring efforts by gathering up-to-date socioeconomic information to illustrate historical trends, establish a post MPA baseline, and assess initial changes since MPA implementation for the commercial fishing fleet in the North Coast region of California. To accomplish this goal our research team conducted extensive community outreach and engagement in the region and conducted in-person interviewed CPFV operators to gather post MPA baseline socioeconomic data and spatial fishing data for the year 2013. Additional to the interview data gathered, we summarized CPFV logbook data from 1992 to 2014 obtained from the California Department of Fish and Wildlife (CDFW) to explore historical economic trends and initial changes in North Coast fisheries. This data package include the CPFV logbook data from 1992-20142 provided by California Department of Fish and Wildlife summarized to the port and region level; select summarized survey data from CPFV operator interviews about their operations in the 2013 calendar year, and samples of the spatial data available on the post MPA (2013) fishing grounds at region-fishery and port-fishery scales."
22f127b3-1a70-4f16-bb8a-f45ba1e8d688,aa65d11d-0cf6-4380-b075-69e3227366cc,California Department of Fish and Wildlife,"These areas delineate where the use of dogs for the pursuit/take of mammals or for dog training is prohibited from the first Saturday in April through the day preceding the opening of the general deer season using best available data as of July 2021. This layer was created based on the written description found under Title 14, Section 265.; Central California, Northern California, Southern California, and Southern Sierra Dog Control Zones, https://fgc.ca.gov/Regulations/Current/Mammals.Prohibitions on the Use of dogs. The use of dogs for the pursuit/take of mammals or for dog training is prohibited as follows:The use of dogs is prohibited during the archery seasons for deer or bear.The use of dogs is prohibited for the take of bear, bobcat, elk, bighorn sheep and antelope.Mountain lions may not be pursued with dogs except under the provisions of a depredation permit issued pursuant to Section 4803 of the Fish and Game Code. Bear or bobcat may not be pursued with dogs except under the provisions of a permit issued pursuant to sections 3960.2 or 3960.4 of the Fish and Game Code. Dog training on mountain lions is prohibited.The use of dogs for the pursuit/take of mammals or for dog training is prohibited from the first Saturday in April through the day preceding the opening of the general deer season in the following dog control zones:Central CaliforniaNorthern CaliforniaSouthern CaliforniaSouthern SierraModified directions were used to create this layer. These changes have not been approved and still need to be verified by the Fish and Game Commission. The following changes were made to the regulations for clarification:Southern Sierra Dog Control Zone:...south on Garlic Spur to the Kings River; west along the Kings River to Verplank Ridge; south on Verplank Ridge-Hoise Ridge to Forest Route 13S65... changed to ...south on Garlic Spur to Spring Creek; south on Spring Creek to the Kings River; west along the Kings River to unaimed tributary between Verplank Ridge and Hoise Ridge (between Verplank Creek and Converse Creek); south on unaimed tributary between Verplank Ridge and Hoise Ridge to Forest Route 13S03A (Chicago Stump); northeast on 13S03A (Chicago Stump) to 13S03 (Chicago Stump); southeast on 13S03 (Chicago Stump) to Forest Route 13S65 (Hoist Ridge)......south and east along that boundary to Forest Trail 30E14... changed to ...south, east, then north along the Mountain Home Demonstration State Forest boundary to Forest Trail 19S29 (Copper Mine); East on Forest Trail 19S29 to Forest Trail 30E14......southeast along the Alder Creek Grove-Hossack Meadow Road to Camp Nelson... changed to ...east along the Fox Farm (Forest Route 20S03) to Alder Dr; northeast along Alder Dr to Redwood Dr; south on Redwood Dr to Forest Route 20S88 (Hossack Meadow/Redwood Dr); southeast along Forest Route 20S88 (Hossack Meadow/Redwood Dr) to Camp Nelson at Highway 190......south along the east boundary of that reservation (County Highway J42) to Parker Peak; southeast through Upper Parker Meadow to Parker Pass. Parker Pass to Forest Route 22S81; south through Starvation Creek Grove on Forest Route 22S81 to M504 (Parker Pass)... changed to ...south along the east boundary of that reservation to Upper Parker Meadow; south on Upper Parker Meadow Pass to Forest Route 22S81 (Upper Parker Meadow); south along Forest Route 22S81 (Upper Parker Meadow) to Forest Route 22S04 (Horse Meadow Creek); south along Forest Route 22S04 (Horse Meadow Creek) to Forest Route 23S03 (M-50); southwest along Forest Route 23S03 (M-50) to Forest Route 23S64 (M-504/Cold Springs)..."
28567b08-b6c1-4664-9b26-4f4fc5682f92,6c1c3b8b-3b37-466d-bfd0-5b3f926422e4,data.austintexas.gov,"Each year, streetlights and power poles in the Austin Energy service territory are hit by drivers and require repair. There is considerable variability in the cost of repairing each pole, as the amount of damage varies per incident. This is the reason the costs for repairs can vary significantly from year to year. 

Austin Energy bears the costs until they are offset by the amounts collected from the drivers and their insurance companies. In cases where a responsible party cannot be identified (leaving the scene of the incident), or in cases where it cannot be verified that they are at fault, Austin Energy must pay for the repairs. Austin Energy works with the Austin Police Department to identify drivers who have fled the scene of an accident."
7288b2e4-aedc-4221-a2ab-f65847fa63b7,28321ff6-7e0d-406d-ae38-ca874c02ede4,California Department of Fish and Wildlife,"These data are summary statistics of abundances of birds counted within 100-m radius circles with 10-minute point counts at 15 sample points within Spears and Didion Ranches, Placer County, in the foothills of the Sierra Nevada Mountain Range. Bird surveys were conducted 1 April to 6 June 2005 and 19 March to 23 June 2006. These data represent 539 detections of 69 species at 15 different sample points within these two ranches that are part of the Placer Legacy program."
b7b159d7-3d44-48b8-8863-0daae3ed605d,120a7188-a0fb-4e4b-9771-2997f06ae979,California Department of Public Health,"These datasets show surgical site infections (SSIs) reported by California hospitals to the California Department of Public Health (CDPH), Healthcare-Associated Infections (HAI) Program, via the Centers for Disease Control and Prevention National Healthcare Safety Network (NHSN), in accordance with Health and Safety Code (HSC) section 1288.55. 

California hospitals track and report deep incisional and organ/space SSIs for adults and pediatric patients for 28 types of operative procedures: 
abdominal aortic aneurysm repair; abdominal hysterectomy; appendix surgery; bile duct, liver or pancreatic surgery, cardiac surgery; Cesarean section; colon surgery; coronary artery bypass graft with both chest and donor site incisions; coronary artery bypass graft with chest incision only*; exploratory abdominal surgery (laparotomy); gallbladder surgery; gastric surgery; heart transplant; hip prosthesis; kidney surgery; kidney transplant; knee prosthesis; laminectomy; liver transplant; open reduction of fracture; ovarian surgery; pacemaker surgery; rectal surgery; small bowel surgery; spinal fusion; spleen surgery; thoracic surgery; vaginal hysterectomy 

The SSI data tables include information on the statewide and hospital-specific SSI incidence by operative procedure types, displaying procedure counts, number of infections observed (reported) and predicted. NHSN calculates the number of predicted infections using procedure-specific risk adjustment logistic regression models based on 2015 national baseline data and that accounts for particular patient-level factors and hospital characteristics found to be significant predictors of SSI incidence. 

Detailed information about the variables included in each dataset are described in the accompanying data dictionaries for the year of interest. For more information about NHSN’s statistical models, please review the “NHSN Guide to the SIR” at https://www.cdc.gov/nhsn/ps-analysis-resources/index.html

To link the CDPH facility IDs with those from other Departments, like OSHPD, please refer to the ""Licensed Facility Cross-Walk"" Open Data table at https://data.chhs.ca.gov/dataset/licensed-facility-crosswalk

For more information about HAIs in California hospitals, please visit: https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/AnnualHAIReports.aspx"
aa6116b2-710c-455a-b758-4036a5c7f531,593c313f-5a63-4466-806c-c5fbe0f341c2,data.cityofnewyork.us,The number of youth received in probation intake (pre-adjudication services) during the reporting period.
fddf4898-7478-494d-b1d5-c8a137b63b09,dfcfddea-702b-4bc2-b38f-5b97019626d7,data.cityofnewyork.us,The Quality Review is a process that evaluates how well schools are organized to support student learning and teacher practice. It was developed to assist New York City Department of Education (NYCDOE) schools in raising student achievement by looking behind a school’s performance statistics to ensure that the school is engaged in effective methods of accelerating student learning.
89ceae40-9cde-4a41-bb0d-c3f1d73ae7e4,34bbd9b0-ebfa-4efb-9680-c250b1e53801,National Center for Health Statistics,"Provisional count of deaths involving coronavirus disease 2019 (COVID-19) in the United States by week of death and by hospital referral region (HRR). HRR is determined by county of occurrence. Weekly weighted counts of deaths from all causes and due to COVID-19 are provided by HRR overall and for decedents 65 years and older. The weighted counts by HRRs are based on published methods for aggregating county-level data to HRRs. More detail about aggregating to HRRs from counties can be found in the following: https://github.com/Dartmouth-DAC/covid-19-hrr-mapping
https://dartmouthatlas.org/covid-19/hrr-mapping/"
02a061b7-229f-41a0-b90a-618664b85366,cd1c0c6a-3732-4e80-880f-57295179a97e,California Department of Fish and Wildlife,"For more information, see the Rare Species Richness Factsheet at https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=150814. The user can view a list of species potentially present in each hexagon in the ACE online map viewer https://apps.wildlife.ca.gov/ace/. Note that the names of some rare species, such as those at risk of over-collection, have been suppressed from the list of species names per hexagon, but are still included in the species counts.The California Department of Fish and Wildlife’s (CDFW) Areas of Conservation Emphasis (ACE) is a compilation and analysis of the best-available statewide spatial information in California on biodiversity, rarity and endemism, harvested species, significant habitats, connectivity and wildlife movement, climate vulnerability, climate refugia, and other relevant data (e.g., other conservation priorities such as those identified in the State Wildlife Action Plan (SWAP), stressors, land ownership). ACE addresses both terrestrial and aquatic data. The ACE model combines and analyzes terrestrial information in a 2.5 square mile hexagon grid and aquatic information at the HUC12 watershed level across the state to produce a series of maps for use in non-regulatory evaluation of conservation priorities in California. The model addresses as many of CDFWs statewide conservation and recreational mandates as feasible using high quality data sources. High value areas statewide and in each USDA Ecoregion were identified. The ACE maps and data can be viewed in the ACE online map viewer, or downloaded for use in ArcGIS. For more detailed information see https://www.wildlife.ca.gov/Data/Analysis/ACEand https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=24326."
bb5cef3b-3089-4151-9cd8-20d4bab20238,828ec81e-4633-4552-902a-78f6fddfb891,data.ok.gov,"<p>The Funding dataset provides information for the current fiscal year (to-date) and the three prior fiscal years. The funding information is first presented by high-level funding categories including:</p>
<ul>
<li>Assets Held for Others</li>
<li>Taxes and Interest Income</li>
<li>Licenses, Permits, Tuition, Fees and Other</li>
<li>Federal Grants</li>
<li>Appropriations</li>
</ul>
<p>Each Funding category (class) may be further viewed by sub-class and detail funding type.</p>"
3f144bcb-ba31-4553-ade6-9de0b039d06a,1ac26972-9561-478e-a8de-11ba0974820c,City of Seattle GIS Program,"Tabular data that powers basic monitoring dashboards for population, housing and jobs.<div><br /></div><div>Sources include: </div><div><span style='box-sizing:border-box; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:12px;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box; color:rgb(0, 0, 0);'><span style='box-sizing:border-box; font-family:&quot;Avenir Light&quot;, Verdana, Geneva, sans-serif;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box; font-family:Arial;'><font style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box; color:rgb(34, 34, 34);'><span style='box-sizing:border-box;'><span style='box-sizing:border-box; font-size:small;'><font style='box-sizing:border-box;'>For population and housing the April 1 official population estimates are produced by the <a href='https://www.ofm.wa.gov/washington-data-research/population-demographics/population-estimates/april-1-official-population-estimates' rel='nofollow ugc' style='box-sizing:border-box; text-decoration-line:none; color:rgb(0, 121, 193);'>Washington State Office of Financial Management</a> (OFM).  OFM population estimates</font></span></span></span></span></font></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><span style='box-sizing:border-box; color:rgb(26, 26, 26);'><span style='box-sizing:border-box; font-family:&quot;Avenir Light&quot;, Verdana, Geneva, sans-serif;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box; font-family:Arial;'><font style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box;'><span style='box-sizing:border-box; font-size:small;'><font style='box-sizing:border-box;'> </font></span></span></span></font></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><span style='box-sizing:border-box; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:14px; color:rgb(26, 26, 26);'>are cited in numerous statutes using population as criteria for fund allocations, program eligibility, or program operations, and as criteria for determining county participation under the Growth Management Act.</span><br /></div><div><span style='box-sizing:border-box; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:14px; color:rgb(26, 26, 26);'><br /></span></div><div><div style='box-sizing: border-box; line-height: normal; overflow-wrap: break-word; font-family: &quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size: 14px; margin: 0px; padding: 0px;'><span style='box-sizing: border-box; line-height: normal; overflow-"
